id_paciente,cns,nome,data_nascimento,sexo,idade,id_bairro,dum
2977,781999402627280,Lorena Oliveira,1999-01-18,F,24,10,2022-12-28
2978,771135358345210,Bruna Pastor,2000-11-24,F,23,4,
2979,769948123756748,Alice da Mata,2019-03-11,F,4,10,
2980,737874155074263,Vitória Abreu,2022-09-26,F,1,4,
2981,787639024692231,Ester da Mota,1943-01-18,F,80,8,
2982,712448670315915,Alice Sousa,1944-08-25,F,79,9,
2983,726867907912221,Alana Fonseca,1987-09-28,F,36,6,
2984,717592828236417,Srta. Ayla da Mota,1988-02-22,F,35,7,
2985,792555256153622,Rael Campos,1962-02-22,M,61,5,
2986,753174485505691,Pedro Vieira,1944-06-06,M,79,6,
2987,776850364260356,Caroline Moraes,2007-12-24,F,16,10,2022-12-30
2988,770900269931790,Vitor Hugo Siqueira,1999-03-23,M,24,7,
2989,795725872853401,Ana Clara Campos,2000-09-16,F,23,3,
2990,758284726673442,Felipe Azevedo,2006-09-17,M,17,4,
2991,748100152712640,Emanuel Almeida,2001-01-27,M,22,1,
2992,789949823958453,Dra. Hadassa Gonçalves,1985-10-28,F,38,10,2022-09-13
2993,742550920377477,Bruna Freitas,1999-07-03,F,24,6,2022-08-08
2994,795823678978879,Samuel da Rocha,1955-03-10,M,68,1,
2995,783423885800559,Benicio da Paz,1959-08-28,M,64,2,
2996,758965421140143,Ana Clara Camargo,1984-04-01,F,39,10,2022-09-11
2997,716775725381879,Marcos Vinicius Rezende,1955-06-10,M,68,5,
2998,769402074511696,Srta. Emanuella Silveira,2009-12-15,F,14,6,
2999,733237933938715,Hadassa Andrade,1964-04-24,F,59,7,
3000,728843001250729,Lucas Gabriel Castro,1997-06-16,M,26,2,
3001,776194147712989,Renan Silveira,1998-02-12,M,25,10,
3002,777179424338808,Srta. Rebeca Cardoso,1956-04-08,F,67,4,
3003,713875359886902,Benicio Albuquerque,1996-08-10,M,27,8,
3004,719301741749714,Laís Brito,1951-10-25,F,72,8,
3005,739027269586777,Apollo Pastor,2000-02-17,M,23,6,
3006,795844701281952,Srta. Isabela Abreu,1982-06-23,F,41,3,
3007,713057295667870,Brenda Leão,1985-06-09,F,38,8,2022-08-09
3008,787720720366158,Mathias Lopes,1974-02-22,M,49,3,
3009,777887914142764,Pedro Henrique Correia,1953-12-16,M,70,6,
3010,718140460386978,Diego da Cunha,1950-09-08,M,73,10,
3011,777440028070630,Isabel Rezende,1976-03-10,F,47,9,
3012,735442761378301,Laís Sá,1981-06-02,F,42,10,2022-10-06
3013,776900858843430,Julia das Neves,1960-04-30,F,63,1,
3014,754372653950052,Liam da Luz,1994-03-31,M,29,1,
3015,745206965498494,Ana Júlia Pacheco,1976-10-04,F,47,5,
3016,751109059655020,Mateus Pacheco,1960-07-30,M,63,9,
3017,714304197771088,Bianca Nascimento,1961-10-26,F,62,4,
3018,723689184516403,Bárbara da Mata,1988-02-29,F,35,1,
3019,747025181042493,Sra. Ayla Aparecida,1958-09-21,F,65,9,
3020,713203563270758,Ryan Silva,2008-07-31,M,15,3,
3021,749647521269306,Noah Vieira,2006-04-21,M,17,7,
3022,732519558722711,Luiz Henrique Borges,1976-02-02,M,47,5,
3023,788293922237983,Dr. Caio Araújo,1945-12-10,M,78,10,
3024,770144471754450,Apollo Borges,1956-02-29,M,67,9,
3025,780206610107930,Maria Fernanda da Costa,2012-02-02,F,11,10,
3026,773415978232089,Sara Machado,2022-05-21,F,1,3,
3027,789773370308336,Alexia da Cruz,1991-11-15,F,32,1,2022-09-20
3028,738963736727767,João Miguel da Rocha,1979-10-11,M,44,9,
3029,723477215226642,Dr. Yan Silveira,1958-08-11,M,65,3,
3030,794634314400435,Luiz Gustavo Teixeira,1998-11-22,M,25,10,
3031,762613793375938,Manuella Moura,1951-01-02,F,72,7,
3032,791732615925166,Pedro Miguel Cardoso,2024-03-13,M,-1,1,
3033,735429405945255,Giovanna Freitas,2008-03-28,F,15,5,
3034,734345102439947,Bella Brito,2025-04-22,F,-2,10,
3035,744653225137678,Aurora Marques,1970-12-15,F,53,10,
3036,726852533128335,Ana Vitória Sousa,1981-05-05,F,42,2,
3037,728715069758698,Maria Eduarda Pimenta,1987-03-12,F,36,2,2022-09-12
3038,796240338813020,Alice Souza,1956-01-25,F,67,7,
3039,736215057628363,Sra. Mariane Vieira,2017-08-16,F,6,5,
3040,789987489147644,Antonella Cassiano,1986-08-15,F,37,9,
3041,720616392334745,Vicente Fonseca,1948-09-12,M,75,7,
3042,747545173977419,Caio Araújo,1956-08-28,M,67,3,
3043,794979674912570,Dr. Pedro Miguel Camargo,1969-12-15,M,54,4,
3044,746683174774834,Júlia da Luz,1952-01-20,F,71,3,
3045,729992009336990,Sr. Diogo da Luz,1975-08-17,M,48,5,
3046,779601951458248,Carolina Borges,2007-07-13,F,16,9,
3047,735011427395405,Antony Sá,1946-08-04,M,77,8,
3048,792428154228914,Bruna Novais,1974-01-28,F,49,1,
3049,753712878064719,Heloisa Ribeiro,1945-04-15,F,78,4,
3050,748191161101194,Yan da Mota,1958-01-11,M,65,8,
3051,717423760779060,Sr. Nathan Novaes,1965-02-16,M,58,8,
3052,747715650821270,Sr. Nicolas Pereira,1972-10-23,M,51,10,
3053,737628364017460,Helena da Cunha,1955-09-22,F,68,9,
3054,735848897586635,Sr. Thomas Vasconcelos,1988-05-30,M,35,7,
3055,728409109882366,Maitê Campos,2006-06-01,F,17,1,2022-10-01
3056,728095010362588,Benjamim Pastor,1992-09-29,M,31,6,
3057,756145205642228,Dra. Beatriz Fonseca,1990-01-27,F,33,6,2023-01-11
3058,763722177065947,Isis Sales,1971-03-16,F,52,7,
3059,763390320867991,Yuri Rios,1988-03-11,M,35,8,
3060,720980409440244,Manuella Cirino,2021-01-12,F,2,9,
3061,785834992279770,Dr. Thiago Novaes,2010-03-01,M,13,5,
3062,771541444290018,Sra. Gabriela Mendes,2022-11-04,F,1,3,
3063,722588979720223,Juliana Costela,2007-06-29,F,16,9,2022-12-12
3064,728742125670067,Larissa Almeida,2004-04-13,F,19,8,
3065,742510366185562,Dom Andrade,1998-03-22,M,25,1,
3066,768218241501924,Luara Cunha,1958-01-11,F,65,3,
3067,758556805430376,Theodoro Peixoto,1963-07-31,M,60,6,
3068,749627697234367,Raul da Costa,1941-10-26,M,82,1,
3069,786312320215066,Camila Campos,1959-12-24,F,64,9,
3070,721177371589220,Isadora Ramos,1965-03-01,F,58,1,
3071,756861054984666,Maya Mendes,1970-08-07,F,53,4,
3072,717741593112571,Diogo Cavalcante,1982-10-14,M,41,10,
3073,750872544364016,André Farias,2025-11-10,M,-2,10,
3074,778843546510362,Dra. Emilly da Conceição,1942-04-21,F,81,1,
3075,789442573536501,Maria Flor Teixeira,1942-05-02,F,81,2,
3076,750173013626980,Olívia Andrade,2024-09-18,F,-1,5,
3077,763389514185390,Maria Liz Aragão,2001-09-18,F,22,7,2022-10-11
3078,720753165842313,Esther Sampaio,1996-05-09,F,27,8,2023-01-12
3079,797572453649010,Luiz Otávio Mendes,1966-03-20,M,57,6,
3080,792824611294794,Ana Vitória Fogaça,2023-01-12,F,0,6,
3081,759940604788034,Bella Duarte,1974-11-05,F,49,5,
3082,738896656541942,Sr. Miguel Cavalcante,2023-09-13,M,0,7,
3083,750872444343766,Isabella Aragão,1968-09-01,F,55,6,
3084,717042964522563,Sophia Araújo,1995-02-15,F,28,10,2022-12-15
3085,772077181022476,Juan Pimenta,2011-05-03,M,12,7,
3086,796448508384747,Marina Ribeiro,2004-03-21,F,19,1,
3087,736171827805395,Carolina Andrade,1978-06-20,F,45,9,
3088,722803449978256,Isabela Viana,1981-02-03,F,42,5,
3089,789563907937626,Isadora da Cruz,1951-07-07,F,72,1,
3090,729889941460429,Otto Albuquerque,1986-02-02,M,37,10,
3091,759896615032104,Henry Alves,1995-08-08,M,28,6,
3092,795355787207255,Pietra Sá,1953-03-21,F,70,9,
3093,746478608625648,Anna Liz Novaes,1950-11-16,F,73,10,
3094,773026570326350,Sra. Kamilly Borges,1974-07-13,F,49,6,
3095,799061421027681,Levi Pastor,1943-11-05,M,80,9,
3096,797562154048089,Bento Silveira,2009-03-20,M,14,10,
3097,735897033880249,Ana Farias,2019-12-12,F,4,3,
3098,792742856318787,Sophia Almeida,1940-12-15,F,83,9,
3099,749813145290404,José Gomes,2010-05-09,M,13,6,
3100,780689985853974,Maria Liz Cassiano,2024-08-09,F,-1,8,
3101,792737291410295,Manuella Silveira,1969-10-31,F,54,9,
3102,748958951294726,Ana Júlia Albuquerque,1954-04-23,F,69,3,
3103,736836425171092,Sra. Maria Cecília Nogueira,1971-09-28,F,52,9,
3104,778042816277283,Olivia Cirino,1944-11-09,F,79,7,
3105,747946940968675,Vicente Dias,1976-06-21,M,47,8,
3106,771385812157205,Léo Fonseca,2010-08-03,M,13,3,
3107,765944370650650,Manuela Pimenta,2009-07-04,F,14,5,
3108,761409873514720,Eduardo da Mata,1953-12-04,M,70,1,
3109,736897967281927,Lucas Gabriel Lima,1953-10-10,M,70,2,
3110,743485715250535,Manuella Mendonça,1950-09-23,F,73,5,
3111,713459683034913,Maria Eduarda Garcia,2000-02-21,F,23,4,
3112,712569045158871,Maria Helena da Paz,1975-04-21,F,48,7,
3113,737260574793762,Brenda Barbosa,1983-06-18,F,40,9,
3114,793840234646804,Sr. Calebe Borges,2026-04-23,M,-3,5,
3115,730247014834053,Luiz Fernando Cavalcante,1954-11-16,M,69,2,
3116,767101413011815,Vinícius Almeida,1952-11-12,M,71,9,
3117,766071995288298,Maria Isis Azevedo,1988-09-12,F,35,2,
3118,728869975932689,Theodoro da Conceição,2015-11-16,M,8,2,
3119,767701268606300,Caio Nogueira,1941-01-01,M,82,1,
3120,726506277655826,Mariana Mendes,2017-02-18,F,6,3,
3121,746390571950184,Allana Aragão,1965-04-15,F,58,7,
3122,789774478632925,Alexia Lopes,1964-02-28,F,59,2,
3123,725543750774597,Maya Almeida,1943-01-17,F,80,3,
3124,791848307169835,Marcelo Moura,1961-11-19,M,62,2,
3125,731208908146973,Leandro da Cruz,1970-10-22,M,53,5,
3126,750694102099076,Isis Gonçalves,2004-03-01,F,19,5,2022-10-13
3127,782622173371387,Ana Silva,1952-03-07,F,71,1,
3128,759557237031803,Davi Lucca Azevedo,1960-12-15,M,63,5,
3129,744518807718876,Luara Cavalcanti,2004-07-22,F,19,7,2022-10-24
3130,716532601752352,Sabrina Cassiano,2007-10-09,F,16,6,
3131,753795927126555,Arthur Miguel Macedo,2005-12-29,M,18,7,
3132,772533610026568,Gabriela Moreira,1955-06-12,F,68,3,
3133,731190304172199,Dr. Ravi Dias,1991-06-20,M,32,5,
3134,793650272105365,Dra. Fernanda Andrade,1950-12-21,F,73,4,
3135,794834059966146,Esther Siqueira,1943-08-28,F,80,7,
3136,731993715672577,Bruno Azevedo,2007-01-05,M,16,1,
3137,752363700739640,Raquel Cassiano,1978-08-22,F,45,9,2023-03-23
3138,769762575622884,João Fogaça,2009-08-17,M,14,6,
3139,776641110072624,Antonella Sales,2022-11-04,F,1,1,
3140,717081578743624,Breno Cunha,1961-08-28,M,62,7,
3141,780393948941741,Milena Cunha,1980-05-24,F,43,2,2022-12-28
3142,714803067303006,Sra. Eduarda Azevedo,1981-06-10,F,42,6,
3143,725456702836094,Luiz Gustavo Abreu,1998-09-20,M,25,2,
3144,735850248284341,Diogo Vargas,1955-03-29,M,68,1,
3145,793865253877387,Dra. Catarina da Mota,1992-09-22,F,31,5,
3146,775188707217036,Beatriz Garcia,1978-04-08,F,45,3,
3147,725881859499238,Isabela da Rosa,1960-11-07,F,63,10,
3148,720710130161835,Ravi Lucca Abreu,1974-01-03,M,49,3,
3149,796519059727096,Aurora Ramos,2020-05-10,F,3,9,
3150,746906159035384,Sr. Gustavo Henrique Ribeiro,1942-06-19,M,81,7,
3151,747702057082495,Sara Pires,1948-07-08,F,75,5,
3152,766499984118285,Dra. Luiza Pires,1950-07-29,F,73,1,
3153,783266452141510,Dr. Bryan das Neves,1996-05-22,M,27,2,
3154,739721169684879,Emanuella Correia,1968-05-27,F,55,7,
3155,761566531555819,Nicole Carvalho,1961-03-20,F,62,3,
3156,719115799427202,Pedro Henrique Camargo,1984-05-16,M,39,6,
3157,745359577866744,Davi Lucca Gomes,2021-01-05,M,2,8,
3158,740480128241995,Gabriela Casa Grande,1965-02-22,F,58,4,
3159,776669556393000,Isabela Peixoto,1954-09-15,F,69,9,
3160,770346424213053,Dr. Gustavo Henrique Viana,1972-03-25,M,51,1,
3161,795523193746412,Pedro Monteiro,1955-09-03,M,68,3,
3162,741755467558950,Bárbara Azevedo,1940-08-03,F,83,7,
3163,770747420078210,Srta. Helena Silveira,2017-01-31,F,6,7,
3164,710302904014799,Luiz Miguel Rocha,1987-01-08,M,36,5,
3165,771796250952224,Sra. Giovanna Cunha,1952-03-10,F,71,4,
3166,745617863710920,Sra. Joana Azevedo,1958-07-21,F,65,2,
3167,724574505370507,Isaque Lopes,1969-11-07,M,54,2,
3168,791377930501675,Matheus Mendes,2006-06-09,M,17,8,
3169,722251013718468,Dra. Sarah Leão,1983-02-15,F,40,8,
3170,711770633276461,Ana Clara Santos,1956-06-11,F,67,4,
3171,752985937636815,Maitê Fogaça,2003-12-08,F,20,2,2023-03-30
3172,766075196433367,Sra. Alice Pimenta,1988-08-16,F,35,3,
3173,771840403211942,Alana Moreira,1999-04-02,F,24,9,
3174,711909018612307,Sra. Raquel da Cruz,1941-08-26,F,82,7,
3175,711829948635444,João Lucas Silva,2017-04-22,M,6,10,
3176,741899994755898,Luara Moraes,1969-01-10,F,54,3,
3177,748650404615132,Fernando Cavalcanti,1987-09-08,M,36,1,
3178,730621064858475,Bruna Cardoso,2020-11-27,F,3,10,
3179,720095520353532,Isabela Marques,1974-01-23,F,49,9,
3180,779860289844795,Marina Casa Grande,1945-02-06,F,78,2,
3181,786269904430741,Maria Clara da Conceição,1993-09-15,F,30,8,
3182,715029145355397,Henry Fonseca,1968-02-11,M,55,3,
3183,770587816284036,André Rodrigues,1987-09-21,M,36,1,
3184,757983897362279,Nicole Guerra,2016-08-04,F,7,10,
3185,725601769364198,Alexia Ferreira,1978-08-11,F,45,4,
3186,755685746891586,Maria Eduarda Pires,1983-07-14,F,40,6,
3187,764032915788869,Davi da Costa,1963-12-26,M,60,10,
3188,772883466489694,Bianca Aragão,2023-12-13,F,0,7,
3189,714937410542017,Agatha Campos,2007-07-19,F,16,1,
3190,793474455639690,Daniela Sousa,1975-01-13,F,48,1,
3191,725771637089440,Dra. Maria Helena Vasconcelos,1975-08-04,F,48,1,
3192,739364993757033,Laura Pacheco,1989-05-20,F,34,7,
3193,786490704580391,Gael Henrique Mendonça,1968-07-17,M,55,9,
3194,781088870135081,Joaquim Siqueira,1988-12-23,M,35,1,
3195,758350679892236,Cecilia Freitas,1992-08-18,F,31,1,
3196,754423326013015,Ana Sophia Nascimento,1967-11-06,F,56,5,
3197,716276742024709,Caleb Pereira,2013-06-07,M,10,8,
3198,734754477105763,Valentina Rios,1974-08-17,F,49,1,
3199,735676007990201,Liam Costela,1996-06-11,M,27,9,
3200,773318026847514,Antonella Castro,2003-02-01,F,20,6,
3201,726643447710889,Beatriz Campos,1977-07-01,F,46,1,
3202,773926749014709,Mariana Gonçalves,1999-08-18,F,24,7,
3203,746344147362178,Sra. Gabrielly Gonçalves,1971-02-10,F,52,3,
3204,780155251568226,Luiz Henrique Albuquerque,2008-07-07,M,15,3,
3205,752645829076816,Marcela Rocha,2010-05-26,F,13,5,
3206,774726988108787,Ana Sophia Costa,1970-03-15,F,53,7,
3207,795132336305538,Arthur Miguel Lima,2014-12-03,M,9,7,
3208,796280687923909,Dr. Mathias Cassiano,1987-04-29,M,36,7,
3209,752680630021850,Ryan Jesus,1983-11-28,M,40,3,
3210,786698614618082,Enrico Rios,1984-04-15,M,39,3,
3211,734385236653966,Nathan Andrade,1954-08-27,M,69,5,
3212,734057972248111,Srta. Sara Aragão,1961-10-05,F,62,2,
3213,732436985871605,Dra. Mariane Dias,1963-08-18,F,60,1,
3214,793473759881149,Sra. Natália Sá,1952-10-08,F,71,3,
3215,753488210298111,Emanuel Leão,2004-07-05,M,19,1,
3216,758367815238889,Dr. Felipe Ferreira,1970-12-28,M,53,6,
3217,718062517674985,Zoe Souza,2025-08-29,F,-2,10,
3218,737459405581140,Otto da Conceição,2000-08-29,M,23,5,
3219,715602204815287,Liz Brito,2020-10-23,F,3,3,
3220,789107618981383,Sarah Almeida,2005-10-02,F,18,10,
3221,716570644786225,Mariane Oliveira,2001-06-16,F,22,5,
3222,762647612356459,Sr. Luiz Fernando Araújo,1960-03-05,M,63,4,
3223,731714370311228,Sra. Bárbara Castro,1982-11-27,F,41,9,
3224,725858750187472,Maria Vitória Marques,1955-11-24,F,68,7,
3225,736444319788088,Maya Monteiro,1971-03-09,F,52,7,
3226,784475827334754,José Miguel Andrade,1997-11-28,M,26,9,
3227,712467062031892,Alice Ferreira,1997-09-22,F,26,8,
3228,765685483178116,Igor Pinto,2021-01-22,M,2,1,
3229,746144039194226,Luiz Felipe Pires,2007-04-22,M,16,4,
3230,796209443534790,Julia Rocha,2017-06-09,F,6,1,
3231,727350870134862,Thales Lima,2021-12-22,M,2,7,
3232,786790321421449,Laís Cardoso,1966-08-03,F,57,9,
3233,765485308308302,Maria Helena Mendonça,2015-03-24,F,8,1,
3234,724891473313353,Sr. Lucas Ribeiro,1946-09-14,M,77,4,
3235,759246125086599,Sarah Farias,1968-01-22,F,55,4,
3236,740708570368643,Ana Lívia Câmara,1958-06-23,F,65,8,
3237,794741918519055,Dra. Elisa Pacheco,1982-01-17,F,41,2,2022-10-28
3238,731541303567331,Clarice Peixoto,1991-06-02,F,32,2,2022-08-01
3239,710541428347042,Maria Viana,1983-06-20,F,40,10,
3240,774301407834835,Paulo Silveira,2016-01-16,M,7,1,
3241,768833990986702,Sra. Eduarda da Paz,2014-06-20,F,9,1,
3242,724117872178030,Ana Clara Albuquerque,1972-10-20,F,51,2,
3243,757463076360225,Catarina Vargas,2002-04-17,F,21,7,2023-02-05
3244,777630481139126,Dra. Ana Vitória Brito,1951-09-23,F,72,6,
3245,720330373221294,Sra. Natália das Neves,1968-09-29,F,55,5,
3246,716452846024510,Laís Pinto,1985-07-12,F,38,3,2022-12-29
3247,793104155758462,Otávio Ribeiro,1983-08-12,M,40,5,
3248,727485328803877,Caroline Pereira,1979-02-20,F,44,10,
3249,720461697408925,Olívia Silveira,1973-09-01,F,50,5,
3250,790633090389439,Mirella Pacheco,2009-02-08,F,14,3,
3251,717245889454330,Cecilia Correia,1983-06-07,F,40,2,2023-02-16
3252,790815178079436,Sabrina Pacheco,1941-07-12,F,82,6,
3253,714715285337829,Nina Viana,1961-10-12,F,62,5,
3254,724595703593509,João Lucas Silva,2000-05-18,M,23,9,
3255,713964376179421,Matheus Pastor,1940-06-02,M,83,7,
3256,717137738527510,Srta. Raquel Vargas,2008-04-14,F,15,4,
3257,789797013930075,Julia Lima,1990-07-26,F,33,3,
3258,777187590224785,Sr. Otávio Casa Grande,1961-12-24,M,62,7,
3259,727915098690071,Pedro Miguel Farias,1941-09-23,M,82,8,
3260,792779680570589,Lucca da Cruz,1945-07-29,M,78,5,
3261,731019120359049,Agatha Pastor,1969-01-07,F,54,10,
3262,757037912825302,Aurora Cunha,1995-12-14,F,28,6,
3263,789323446263074,Agatha Castro,1991-06-23,F,32,5,
3264,766967163464435,Ayla Jesus,1954-10-08,F,69,4,
3265,749100240242144,Caroline Moura,1942-04-27,F,81,9,
3266,744407399023912,Dr. Thiago Rocha,2017-11-08,M,6,5,
3267,795361527445865,Diego Pacheco,1969-09-06,M,54,4,
3268,792101897495892,Jade Mendonça,2008-12-22,F,15,8,2022-10-18
3269,753286308776422,Sr. Dom Barros,1969-03-01,M,54,2,
3270,797784776006417,Benjamin Sampaio,2014-05-31,M,9,9,
3271,738609260754127,Maria Alice Cassiano,1999-01-31,F,24,4,2023-02-03
3272,774565569044552,Marina da Luz,1964-10-30,F,59,3,
3273,788645749581465,Ana Clara Moura,1944-09-02,F,79,9,
3274,740670150542762,Ana Luiza Moraes,2016-07-24,F,7,5,
3275,772900138465307,Yasmin Fogaça,2017-10-01,F,6,9,
3276,724447021306103,Maria Liz Casa Grande,2007-03-01,F,16,3,
3277,712170195253691,Manuella Sá,1999-12-04,F,24,6,
3278,741595392332024,Cecília Sampaio,1964-12-05,F,59,1,
3279,784670902756962,Leandro Farias,1966-07-11,M,57,5,
3280,727827651959404,Ana Clara Oliveira,1951-12-30,F,72,2,
3281,776964730961996,Beatriz Montenegro,1940-08-29,F,83,3,
3282,735343116705740,Eloá Camargo,1995-08-05,F,28,6,
3283,744910268050302,Mirella Lopes,1986-08-21,F,37,5,
3284,757323421806986,Ana Carolina Correia,2025-01-30,F,-2,2,
3285,789360007503670,Alícia Costa,1965-07-26,F,58,10,
3286,738002725117374,Maria Sophia Rios,2006-03-24,F,17,8,2022-12-01
3287,781248159091829,Zoe Jesus,1985-07-13,F,38,10,
3288,784597857679370,Dra. Sarah da Paz,1996-08-26,F,27,2,2023-01-04
3289,747862547356739,Sr. Léo Abreu,1981-06-19,M,42,8,
3290,716377207747834,Luísa Rocha,1984-02-01,F,39,3,2023-02-24
3291,719574020364812,Sra. Lavínia Rodrigues,2023-12-31,F,0,4,
3292,743026576370826,Clarice da Paz,1967-02-10,F,56,7,
3293,735759413944463,Rafaela Carvalho,2006-12-31,F,17,8,
3294,728350882509352,Dra. Maria Luiza da Rosa,1949-10-30,F,74,5,
3295,724217751939652,Dr. Ian Santos,1992-11-08,M,31,3,
3296,799828513049087,Juliana Nogueira,2018-04-10,F,5,10,
3297,776677223855370,Emilly Pimenta,1962-08-06,F,61,9,
3298,779803187933649,Helena Garcia,1962-02-07,F,61,10,
3299,758501531049445,Clara Marques,1948-02-20,F,75,1,
3300,737644052585328,Antony da Costa,2014-06-20,M,9,8,
3301,718952143933390,Lara Novais,2013-08-22,F,10,2,
3302,777648102296329,Maria Liz Barbosa,1990-02-26,F,33,8,2023-02-19
3303,765157965583280,Dra. Joana Sousa,2020-01-12,F,3,9,
3304,723741314525793,Luara Sá,1960-04-08,F,63,6,
3305,799484423740819,Srta. Kamilly Gomes,2007-06-10,F,16,10,
3306,741535714983742,Breno Moreira,1986-01-12,M,37,7,
3307,725328380881631,Stephany Sales,1992-01-26,F,31,10,2023-01-31
3308,761104586387102,Dra. Lorena Brito,1969-12-04,F,54,10,
3309,730962021862638,Ana Liz Almeida,1969-10-10,F,54,8,
3310,753924262351567,Ana Luiza Mendes,1983-07-06,F,40,6,2022-10-29
3311,736892462886440,Maria Fernanda Sousa,1970-05-02,F,53,4,
3312,772289361849118,Sr. Yan Costa,1976-03-01,M,47,3,
3313,732494005014067,Marcelo Araújo,1985-02-07,M,38,3,
3314,716082360402033,Augusto Costa,1997-10-07,M,26,10,
3315,710135831766222,Milena Martins,1957-04-14,F,66,7,
3316,783990120389619,Sra. Ester Dias,1965-06-03,F,58,1,
3317,784218036397324,Théo Pimenta,1966-02-03,M,57,1,
3318,747232410925682,Maria Helena da Paz,1972-02-03,F,51,6,
3319,741867100917518,Gabriela Guerra,1999-08-18,F,24,3,2022-11-16
3320,797887729436909,Amanda Cassiano,1955-04-08,F,68,2,
3321,715283281087650,Ester Moura,1962-11-12,F,61,4,
3322,734045616864385,Benjamim Montenegro,1971-07-03,M,52,2,
3323,732166530425267,Manuela Costela,1946-07-30,F,77,2,
3324,760257853159093,Dra. Zoe Ribeiro,1988-02-10,F,35,7,
3325,768137197252265,Olívia Rios,1986-04-05,F,37,6,
3326,769266139327031,Maria Clara Leão,1964-07-08,F,59,8,
3327,796086242955711,Cecilia Macedo,1999-10-12,F,24,8,
3328,725686012766802,Dr. Benjamim da Costa,1972-01-08,M,51,2,
3329,737038263585351,Vicente Novaes,2001-01-30,M,22,7,
3330,793421423148605,Guilherme Gonçalves,1960-11-08,M,63,6,
3331,713725421406321,Lunna Moreira,1990-06-11,F,33,1,
3332,777682047487122,Vicente Costela,2000-05-25,M,23,8,
3333,766216347301829,Maria Eduarda Cassiano,1947-10-02,F,76,9,
3334,786680121023161,Maria Cecília Borges,1956-07-31,F,67,9,
3335,730972407507761,Bianca Pacheco,1989-04-17,F,34,6,
3336,769257082315867,Eduardo Campos,1983-06-17,M,40,9,
3337,750242053733688,Davi Luiz Moura,2021-04-07,M,2,5,
3338,712333376734372,Sra. Ana Luiza Barbosa,1952-08-15,F,71,4,
3339,712329211326050,Ester Nunes,1955-05-03,F,68,1,
3340,748071632125054,Eloá Rezende,2001-05-10,F,22,1,
3341,722152175009023,Arthur Marques,2010-01-22,M,13,6,
3342,767210742134786,Srta. Sophie da Rocha,1994-07-13,F,29,1,
3343,789196671902180,Dra. Maria Helena Peixoto,2012-08-04,F,11,6,
3344,726822820187712,Gabriel Guerra,2008-10-14,M,15,9,
3345,742308019041881,Ana Júlia Lima,1997-11-25,F,26,8,
3346,728455781054546,Marcelo da Costa,1957-05-04,M,66,9,
